instance,cell,orientation,endpoint_net,endpoint_layer,endpoint_bbox,top_component_id,witness_path_shape_count,witness_path_via_count,passed,endpoint_component_id,witness_path_shape_ids
bitcell_array_quad_0/dummy_0026,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0027,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0027,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0028,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0028,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0029,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0029,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0030,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0030,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0031,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0031,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0032,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0032,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0033,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0033,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0034,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0034,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0035,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0035,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0036,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0036,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0037,dummy_cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0037,dummy_cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0038,dummy_cell_1rw,R0,VDD,m1,"{""by"": 4.3125, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0038,dummy_cell_1rw,R0,VSS,m1,"{""by"": 2.9475, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0039,dummy_cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0039,dummy_cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0040,dummy_cell_1rw,MX,VDD,m1,"{""by"": 4.3125, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 4.3774999999999995}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0040,dummy_cell_1rw,MX,VSS,m1,"{""by"": 5.6775, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0041,dummy_cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0041,dummy_cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0042,dummy_cell_1rw,R0,VDD,m1,"{""by"": 7.0425, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0042,dummy_cell_1rw,R0,VSS,m1,"{""by"": 5.6775, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 5.7425}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0043,dummy_cell_1rw,MX,VDD,m1,"{""by"": 7.0425, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0043,dummy_cell_1rw,MX,VSS,m1,"{""by"": 8.407499999999999, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 8.4725}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0044,dummy_cell_1rw,MX,VDD,m1,"{""by"": 7.0425, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 7.1075}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0044,dummy_cell_1rw,MX,VSS,m1,"{""by"": 8.407499999999999, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 8.4725}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0045,dummy_cell_1rw,R0,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0045,dummy_cell_1rw,R0,VSS,m1,"{""by"": 8.407499999999999, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 8.4725}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0046,dummy_cell_1rw,R0,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0046,dummy_cell_1rw,R0,VSS,m1,"{""by"": 8.407499999999999, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 8.4725}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0047,dummy_cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0047,dummy_cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0048,dummy_cell_1rw,MX,VDD,m1,"{""by"": 9.772499999999999, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 9.8375}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0048,dummy_cell_1rw,MX,VSS,m1,"{""by"": 11.1375, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0049,dummy_cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0049,dummy_cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0050,dummy_cell_1rw,R0,VDD,m1,"{""by"": 12.5025, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0050,dummy_cell_1rw,R0,VSS,m1,"{""by"": 11.1375, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 11.2025}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0051,dummy_cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0051,dummy_cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0052,dummy_cell_1rw,MX,VDD,m1,"{""by"": 12.5025, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 12.5675}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0052,dummy_cell_1rw,MX,VSS,m1,"{""by"": 13.8675, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0053,dummy_cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0053,dummy_cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0054,dummy_cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0054,dummy_cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0055,dummy_cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0055,dummy_cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0056,dummy_cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0056,dummy_cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0057,dummy_cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0057,dummy_cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0058,dummy_cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0058,dummy_cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0059,dummy_cell_1rw,MX,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0059,dummy_cell_1rw,MX,VSS,m1,"{""by"": 19.3275, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 19.3925}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0060,dummy_cell_1rw,MX,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0060,dummy_cell_1rw,MX,VSS,m1,"{""by"": 19.3275, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 19.3925}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0061,dummy_cell_1rw,R0,VDD,m1,"{""by"": 20.692500000000003, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 20.7575}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0061,dummy_cell_1rw,R0,VSS,m1,"{""by"": 19.3275, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 19.3925}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0062,dummy_cell_1rw,R0,VDD,m1,"{""by"": 20.692500000000003, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 20.7575}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0062,dummy_cell_1rw,R0,VSS,m1,"{""by"": 19.3275, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 19.3925}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0063,dummy_cell_1rw,MX,VDD,m1,"{""by"": 20.692500000000003, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 20.7575}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0063,dummy_cell_1rw,MX,VSS,m1,"{""by"": 22.0575, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0064,dummy_cell_1rw,MX,VDD,m1,"{""by"": 20.692500000000003, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 20.7575}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0064,dummy_cell_1rw,MX,VSS,m1,"{""by"": 22.0575, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0065,dummy_cell_1rw,R0,VDD,m1,"{""by"": 23.4225, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0065,dummy_cell_1rw,R0,VSS,m1,"{""by"": 22.0575, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0066,dummy_cell_1rw,R0,VDD,m1,"{""by"": 23.4225, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0066,dummy_cell_1rw,R0,VSS,m1,"{""by"": 22.0575, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0067,dummy_cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0067,dummy_cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0068,dummy_cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0068,dummy_cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0069,dummy_cell_1rw,R0,VDD,m1,"{""by"": 26.1525, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 26.217499999999998}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0069,dummy_cell_1rw,R0,VSS,m1,"{""by"": 24.7875, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0070,dummy_cell_1rw,R0,VDD,m1,"{""by"": 26.1525, ""lx"": 91.9525, ""rx"": 92.0175, ""uy"": 26.217499999999998}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0070,dummy_cell_1rw,R0,VSS,m1,"{""by"": 24.7875, ""lx"": 91.9525, ""rx"": 92.0175, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0071,dummy_cell_1rw,R0,VDD,m1,"{""by"": 26.1525, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 26.217499999999998}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0071,dummy_cell_1rw,R0,VSS,m1,"{""by"": 24.7875, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0072,dummy_cell_1rw,R0,VDD,m1,"{""by"": 26.1525, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 26.217499999999998}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0072,dummy_cell_1rw,R0,VSS,m1,"{""by"": 24.7875, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0073,dummy_cell_1rw,R0,VDD,m1,"{""by"": 26.1525, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 26.217499999999998}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
